pv,wind,hydro,geothermal,demand_el,demand_cooking,demand_heat,demand_transport,demand_aviation,biomass_usage,fuel_oil_usage
0.006,0.0,0.76,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.0,0.76,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.0,0.77,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.005,0.77,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.037,0.77,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.105,0.78,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.129,0.78,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.099,0.79,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.07,0.79,1,1.0,0.0,1,1.0,1,1,1
0.0,0.053,0.79,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.046,0.8,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.061,0.8,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.088,0.8,1,0.722222222,0.0,1,0.25,1,1,1
0.022,0.089,0.81,1,0.722222222,0.0,1,0.19,1,1,1
0.093,0.052,0.81,1,0.666666667,0.0,1,0.15,1,1,1
0.207,0.045,0.82,1,0.777777778,1.0,1,0.14,1,1,1
0.306,0.034,0.82,1,0.277777778,0.5,1,0.07,1,1,1
0.388,0.02,0.83,1,0.111111111,0.0,1,0.19,1,1,1
0.426,0.016,0.83,1,0.138888889,0.025,1,0.27,1,1,1
0.427,0.015,0.83,1,0.277777778,0.0,1,0.32,1,1,1
0.394,0.012,0.83,1,0.333333333,0.0,1,0.34,1,1,1
0.324,0.009,0.84,1,0.277777778,0.0,1,0.29,1,1,1
0.214,0.008,0.84,1,0.138888889,0.025,1,0.35,1,1,1
0.096,0.011,0.84,1,0.111111111,0.025,1,0.35,1,1,1
0.012,0.021,0.84,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.042,0.84,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.047,0.85,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.041,0.85,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.031,0.85,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.021,0.85,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.009,0.85,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.006,0.85,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.012,0.85,1,1.0,0.0,1,1.0,1,1,1
0.0,0.02,0.85,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.02,0.85,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.013,0.85,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.009,0.85,1,0.722222222,0.0,1,0.25,1,1,1
0.052,0.011,0.85,1,0.722222222,0.0,1,0.19,1,1,1
0.155,0.01,0.85,1,0.666666667,0.0,1,0.15,1,1,1
0.274,0.005,0.85,1,0.777777778,1.0,1,0.14,1,1,1
0.386,0.003,0.85,1,0.277777778,0.5,1,0.07,1,1,1
0.443,0.001,0.85,1,0.111111111,0.0,1,0.19,1,1,1
0.464,0.0,0.86,1,0.138888889,0.025,1,0.27,1,1,1
0.435,0.0,0.86,1,0.277777778,0.0,1,0.32,1,1,1
0.368,0.0,0.86,1,0.333333333,0.0,1,0.34,1,1,1
0.3,0.0,0.86,1,0.277777778,0.0,1,0.29,1,1,1
0.191,0.0,0.86,1,0.138888889,0.025,1,0.35,1,1,1
0.089,0.0,0.86,1,0.111111111,0.025,1,0.35,1,1,1
0.008,0.001,0.86,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.001,0.86,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.001,0.86,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.0,0.86,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.001,0.86,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.002,0.86,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.007,0.86,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.025,0.86,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.058,0.86,1,1.0,0.0,1,1.0,1,1,1
0.0,0.096,0.86,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.115,0.86,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.121,0.86,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.12,0.86,1,0.722222222,0.0,1,0.25,1,1,1
0.046,0.111,0.86,1,0.722222222,0.0,1,0.19,1,1,1
0.134,0.08,0.86,1,0.666666667,0.0,1,0.15,1,1,1
0.231,0.081,0.86,1,0.777777778,1.0,1,0.14,1,1,1
0.316,0.078,0.86,1,0.277777778,0.5,1,0.07,1,1,1
0.398,0.056,0.86,1,0.111111111,0.0,1,0.19,1,1,1
0.432,0.032,0.86,1,0.138888889,0.025,1,0.27,1,1,1
0.445,0.023,0.86,1,0.277777778,0.0,1,0.32,1,1,1
0.391,0.025,0.86,1,0.333333333,0.0,1,0.34,1,1,1
0.302,0.03,0.86,1,0.277777778,0.0,1,0.29,1,1,1
0.207,0.041,0.86,1,0.138888889,0.025,1,0.35,1,1,1
0.096,0.046,0.85,1,0.111111111,0.025,1,0.35,1,1,1
0.012,0.047,0.85,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.043,0.85,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.029,0.85,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.021,0.85,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.026,0.85,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.038,0.85,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.039,0.85,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.034,0.85,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.031,0.85,1,1.0,0.0,1,1.0,1,1,1
0.0,0.035,0.85,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.043,0.85,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.053,0.85,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.076,0.85,1,0.722222222,0.0,1,0.25,1,1,1
0.047,0.101,0.85,1,0.722222222,0.0,1,0.19,1,1,1
0.144,0.074,0.86,1,0.666666667,0.0,1,0.15,1,1,1
0.281,0.048,0.86,1,0.777777778,1.0,1,0.14,1,1,1
0.389,0.023,0.86,1,0.277777778,0.5,1,0.07,1,1,1
0.451,0.005,0.86,1,0.111111111,0.0,1,0.19,1,1,1
0.482,0.0,0.86,1,0.138888889,0.025,1,0.27,1,1,1
0.469,0.0,0.86,1,0.277777778,0.0,1,0.32,1,1,1
0.42,0.0,0.86,1,0.333333333,0.0,1,0.34,1,1,1
0.326,0.0,0.86,1,0.277777778,0.0,1,0.29,1,1,1
0.203,0.001,0.86,1,0.138888889,0.025,1,0.35,1,1,1
0.082,0.005,0.87,1,0.111111111,0.025,1,0.35,1,1,1
0.011,0.023,0.87,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.076,0.87,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.099,0.87,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.093,0.87,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.073,0.87,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.025,0.87,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.007,0.87,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.002,0.87,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.001,0.88,1,1.0,0.0,1,1.0,1,1,1
0.0,0.001,0.88,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.007,0.88,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.02,0.88,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.029,0.88,1,0.722222222,0.0,1,0.25,1,1,1
0.051,0.022,0.88,1,0.722222222,0.0,1,0.19,1,1,1
0.148,0.013,0.88,1,0.666666667,0.0,1,0.15,1,1,1
0.279,0.016,0.88,1,0.777777778,1.0,1,0.14,1,1,1
0.393,0.011,0.88,1,0.277777778,0.5,1,0.07,1,1,1
0.448,0.005,0.88,1,0.111111111,0.0,1,0.19,1,1,1
0.468,0.004,0.89,1,0.138888889,0.025,1,0.27,1,1,1
0.456,0.005,0.89,1,0.277777778,0.0,1,0.32,1,1,1
0.401,0.013,0.89,1,0.333333333,0.0,1,0.34,1,1,1
0.317,0.039,0.89,1,0.277777778,0.0,1,0.29,1,1,1
0.202,0.061,0.89,1,0.138888889,0.025,1,0.35,1,1,1
0.088,0.073,0.89,1,0.111111111,0.025,1,0.35,1,1,1
0.011,0.083,0.89,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.08,0.89,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.058,0.89,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.033,0.89,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.014,0.9,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.004,0.9,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.001,0.9,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.0,0.9,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.001,0.9,1,1.0,0.0,1,1.0,1,1,1
0.0,0.009,0.9,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.04,0.9,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.098,0.9,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.144,0.9,1,0.722222222,0.0,1,0.25,1,1,1
0.048,0.146,0.9,1,0.722222222,0.0,1,0.19,1,1,1
0.146,0.117,0.9,1,0.666666667,0.0,1,0.15,1,1,1
0.278,0.082,0.9,1,0.777777778,1.0,1,0.14,1,1,1
0.389,0.051,0.9,1,0.277777778,0.5,1,0.07,1,1,1
0.456,0.032,0.9,1,0.111111111,0.0,1,0.19,1,1,1
0.488,0.025,0.9,1,0.138888889,0.025,1,0.27,1,1,1
0.464,0.031,0.9,1,0.277777778,0.0,1,0.32,1,1,1
0.41,0.047,0.9,1,0.333333333,0.0,1,0.34,1,1,1
0.321,0.07,0.9,1,0.277777778,0.0,1,0.29,1,1,1
0.202,0.089,0.9,1,0.138888889,0.025,1,0.35,1,1,1
0.088,0.096,0.9,1,0.111111111,0.025,1,0.35,1,1,1
0.01,0.102,0.9,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.097,0.9,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.064,0.89,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.031,0.89,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.014,0.89,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.005,0.89,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.001,0.89,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.001,0.89,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.002,0.89,1,1.0,0.0,1,1.0,1,1,1
0.0,0.006,0.89,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.008,0.89,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.004,0.88,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.003,0.88,1,0.722222222,0.0,1,0.25,1,1,1
0.052,0.005,0.88,1,0.722222222,0.0,1,0.19,1,1,1
0.152,0.003,0.88,1,0.666666667,0.0,1,0.15,1,1,1
0.275,0.002,0.88,1,0.777777778,1.0,1,0.14,1,1,1
0.389,0.001,0.88,1,0.277777778,0.5,1,0.07,1,1,1
0.449,0.002,0.89,1,0.111111111,0.0,1,0.19,1,1,1
0.475,0.001,0.89,1,0.138888889,0.025,1,0.27,1,1,1
0.461,0.0,0.89,1,0.277777778,0.0,1,0.32,1,1,1
0.407,0.0,0.89,1,0.333333333,0.0,1,0.34,1,1,1
0.315,0.0,0.9,1,0.277777778,0.0,1,0.29,1,1,1
0.205,0.0,0.9,1,0.138888889,0.025,1,0.35,1,1,1
0.089,0.0,0.9,1,0.111111111,0.025,1,0.35,1,1,1
0.011,0.001,0.9,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.003,0.9,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.005,0.91,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.006,0.91,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.006,0.91,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.006,0.91,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.008,0.91,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.011,0.91,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.012,0.9,1,1.0,0.0,1,1.0,1,1,1
0.0,0.013,0.9,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.012,0.9,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.01,0.9,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.01,0.9,1,0.722222222,0.0,1,0.25,1,1,1
0.053,0.006,0.9,1,0.722222222,0.0,1,0.19,1,1,1
0.154,0.003,0.9,1,0.666666667,0.0,1,0.15,1,1,1
0.267,0.003,0.9,1,0.777777778,1.0,1,0.14,1,1,1
0.365,0.002,0.9,1,0.277777778,0.5,1,0.07,1,1,1
0.449,0.001,0.9,1,0.111111111,0.0,1,0.19,1,1,1
0.494,0.0,0.9,1,0.138888889,0.025,1,0.27,1,1,1
0.482,0.0,0.9,1,0.277777778,0.0,1,0.32,1,1,1
0.429,0.0,0.9,1,0.333333333,0.0,1,0.34,1,1,1
0.325,0.001,0.9,1,0.277777778,0.0,1,0.29,1,1,1
0.208,0.014,0.9,1,0.138888889,0.025,1,0.35,1,1,1
0.088,0.05,0.9,1,0.111111111,0.025,1,0.35,1,1,1
0.009,0.11,0.9,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.175,0.9,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.177,0.9,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.131,0.9,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.07,0.9,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.035,0.9,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.023,0.9,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.016,0.9,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.019,0.9,1,1.0,0.0,1,1.0,1,1,1
0.0,0.031,0.91,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.043,0.91,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.054,0.91,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.067,0.91,1,0.722222222,0.0,1,0.25,1,1,1
0.054,0.071,0.91,1,0.722222222,0.0,1,0.19,1,1,1
0.157,0.069,0.91,1,0.666666667,0.0,1,0.15,1,1,1
0.283,0.081,0.91,1,0.777777778,1.0,1,0.14,1,1,1
0.388,0.094,0.92,1,0.277777778,0.5,1,0.07,1,1,1
0.43,0.103,0.92,1,0.111111111,0.0,1,0.19,1,1,1
0.439,0.105,0.92,1,0.138888889,0.025,1,0.27,1,1,1
0.384,0.099,0.92,1,0.277777778,0.0,1,0.32,1,1,1
0.301,0.096,0.93,1,0.333333333,0.0,1,0.34,1,1,1
0.245,0.092,0.93,1,0.277777778,0.0,1,0.29,1,1,1
0.172,0.082,0.93,1,0.138888889,0.025,1,0.35,1,1,1
0.086,0.069,0.94,1,0.111111111,0.025,1,0.35,1,1,1
0.009,0.059,0.94,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.052,0.94,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.038,0.95,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.027,0.95,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.019,0.95,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.011,0.96,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.005,0.96,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.003,0.96,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.002,0.96,1,1.0,0.0,1,1.0,1,1,1
0.0,0.002,0.96,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.009,0.96,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.039,0.96,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.093,0.96,1,0.722222222,0.0,1,0.25,1,1,1
0.02,0.133,0.97,1,0.722222222,0.0,1,0.19,1,1,1
0.067,0.148,0.97,1,0.666666667,0.0,1,0.15,1,1,1
0.127,0.182,0.97,1,0.777777778,1.0,1,0.14,1,1,1
0.171,0.112,0.97,1,0.277777778,0.5,1,0.07,1,1,1
0.213,0.064,0.97,1,0.111111111,0.0,1,0.19,1,1,1
0.217,0.032,0.97,1,0.138888889,0.025,1,0.27,1,1,1
0.195,0.009,0.97,1,0.277777778,0.0,1,0.32,1,1,1
0.165,0.001,0.97,1,0.333333333,0.0,1,0.34,1,1,1
0.129,0.0,0.97,1,0.277777778,0.0,1,0.29,1,1,1
0.093,0.001,0.97,1,0.138888889,0.025,1,0.35,1,1,1
0.043,0.008,0.97,1,0.111111111,0.025,1,0.35,1,1,1
0.003,0.036,0.97,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.086,0.97,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.149,0.97,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.183,0.97,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.204,0.97,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.255,0.97,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.282,0.97,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.264,0.97,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.239,0.97,1,1.0,0.0,1,1.0,1,1,1
0.0,0.225,0.97,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.239,0.97,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.271,0.97,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.31,0.97,1,0.722222222,0.0,1,0.25,1,1,1
0.024,0.32,0.97,1,0.722222222,0.0,1,0.19,1,1,1
0.092,0.313,0.96,1,0.666666667,0.0,1,0.15,1,1,1
0.198,0.278,0.96,1,0.777777778,1.0,1,0.14,1,1,1
0.336,0.228,0.96,1,0.277777778,0.5,1,0.07,1,1,1
0.441,0.175,0.96,1,0.111111111,0.0,1,0.19,1,1,1
0.457,0.153,0.96,1,0.138888889,0.025,1,0.27,1,1,1
0.448,0.159,0.96,1,0.277777778,0.0,1,0.32,1,1,1
0.347,0.183,0.96,1,0.333333333,0.0,1,0.34,1,1,1
0.263,0.217,0.95,1,0.277777778,0.0,1,0.29,1,1,1
0.179,0.244,0.95,1,0.138888889,0.025,1,0.35,1,1,1
0.085,0.231,0.95,1,0.111111111,0.025,1,0.35,1,1,1
0.007,0.227,0.95,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.221,0.95,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.178,0.95,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.12,0.94,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.081,0.94,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.061,0.94,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.065,0.94,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.099,0.94,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.171,0.94,1,1.0,0.0,1,1.0,1,1,1
0.0,0.245,0.93,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.286,0.93,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.273,0.93,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.223,0.93,1,0.722222222,0.0,1,0.25,1,1,1
0.046,0.181,0.93,1,0.722222222,0.0,1,0.19,1,1,1
0.15,0.146,0.93,1,0.666666667,0.0,1,0.15,1,1,1
0.292,0.128,0.93,1,0.777777778,1.0,1,0.14,1,1,1
0.408,0.15,0.92,1,0.277777778,0.5,1,0.07,1,1,1
0.477,0.171,0.92,1,0.111111111,0.0,1,0.19,1,1,1
0.497,0.168,0.92,1,0.138888889,0.025,1,0.27,1,1,1
0.482,0.141,0.92,1,0.277777778,0.0,1,0.32,1,1,1
0.416,0.097,0.92,1,0.333333333,0.0,1,0.34,1,1,1
0.325,0.06,0.92,1,0.277777778,0.0,1,0.29,1,1,1
0.205,0.054,0.91,1,0.138888889,0.025,1,0.35,1,1,1
0.091,0.047,0.91,1,0.111111111,0.025,1,0.35,1,1,1
0.01,0.044,0.91,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.074,0.91,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.076,0.91,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.066,0.91,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.055,0.9,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.054,0.9,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.058,0.9,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.064,0.9,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.067,0.9,1,1.0,0.0,1,1.0,1,1,1
0.0,0.071,0.9,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.08,0.89,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.099,0.89,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.119,0.89,1,0.722222222,0.0,1,0.25,1,1,1
0.04,0.121,0.89,1,0.722222222,0.0,1,0.19,1,1,1
0.124,0.097,0.89,1,0.666666667,0.0,1,0.15,1,1,1
0.21,0.101,0.89,1,0.777777778,1.0,1,0.14,1,1,1
0.306,0.102,0.89,1,0.277777778,0.5,1,0.07,1,1,1
0.346,0.101,0.89,1,0.111111111,0.0,1,0.19,1,1,1
0.377,0.097,0.89,1,0.138888889,0.025,1,0.27,1,1,1
0.361,0.085,0.89,1,0.277777778,0.0,1,0.32,1,1,1
0.323,0.062,0.89,1,0.333333333,0.0,1,0.34,1,1,1
0.249,0.041,0.89,1,0.277777778,0.0,1,0.29,1,1,1
0.156,0.025,0.89,1,0.138888889,0.025,1,0.35,1,1,1
0.074,0.017,0.89,1,0.111111111,0.025,1,0.35,1,1,1
0.008,0.021,0.89,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.036,0.89,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.035,0.89,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.026,0.89,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.014,0.89,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.006,0.89,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.001,0.89,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.0,0.89,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.0,0.89,1,1.0,0.0,1,1.0,1,1,1
0.0,0.0,0.88,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.0,0.88,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.0,0.88,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.0,0.88,1,0.722222222,0.0,1,0.25,1,1,1
0.046,0.0,0.88,1,0.722222222,0.0,1,0.19,1,1,1
0.156,0.002,0.88,1,0.666666667,0.0,1,0.15,1,1,1
0.253,0.005,0.88,1,0.777777778,1.0,1,0.14,1,1,1
0.331,0.007,0.88,1,0.277777778,0.5,1,0.07,1,1,1
0.373,0.006,0.88,1,0.111111111,0.0,1,0.19,1,1,1
0.403,0.005,0.88,1,0.138888889,0.025,1,0.27,1,1,1
0.417,0.002,0.88,1,0.277777778,0.0,1,0.32,1,1,1
0.382,0.003,0.88,1,0.333333333,0.0,1,0.34,1,1,1
0.332,0.004,0.88,1,0.277777778,0.0,1,0.29,1,1,1
0.222,0.004,0.88,1,0.138888889,0.025,1,0.35,1,1,1
0.095,0.003,0.88,1,0.111111111,0.025,1,0.35,1,1,1
0.013,0.003,0.88,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.005,0.88,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.004,0.88,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.002,0.88,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.001,0.88,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.001,0.89,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.002,0.89,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.005,0.89,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.019,0.89,1,1.0,0.0,1,1.0,1,1,1
0.0,0.066,0.89,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.144,0.89,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.23,0.89,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.272,0.89,1,0.722222222,0.0,1,0.25,1,1,1
0.039,0.233,0.89,1,0.722222222,0.0,1,0.19,1,1,1
0.149,0.167,0.89,1,0.666666667,0.0,1,0.15,1,1,1
0.297,0.097,0.89,1,0.777777778,1.0,1,0.14,1,1,1
0.414,0.033,0.89,1,0.277777778,0.5,1,0.07,1,1,1
0.486,0.017,0.89,1,0.111111111,0.0,1,0.19,1,1,1
0.512,0.012,0.89,1,0.138888889,0.025,1,0.27,1,1,1
0.499,0.015,0.89,1,0.277777778,0.0,1,0.32,1,1,1
0.438,0.023,0.89,1,0.333333333,0.0,1,0.34,1,1,1
0.335,0.033,0.89,1,0.277777778,0.0,1,0.29,1,1,1
0.215,0.037,0.89,1,0.138888889,0.025,1,0.35,1,1,1
0.088,0.038,0.89,1,0.111111111,0.025,1,0.35,1,1,1
0.011,0.046,0.89,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.053,0.9,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.043,0.9,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.03,0.9,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.019,0.9,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.009,0.9,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.003,0.9,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.002,0.9,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.008,0.9,1,1.0,0.0,1,1.0,1,1,1
0.0,0.039,0.9,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.118,0.9,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.227,0.9,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.334,0.9,1,0.722222222,0.0,1,0.25,1,1,1
0.047,0.361,0.9,1,0.722222222,0.0,1,0.19,1,1,1
0.153,0.341,0.9,1,0.666666667,0.0,1,0.15,1,1,1
0.289,0.291,0.9,1,0.777777778,1.0,1,0.14,1,1,1
0.405,0.158,0.9,1,0.277777778,0.5,1,0.07,1,1,1
0.465,0.061,0.9,1,0.111111111,0.0,1,0.19,1,1,1
0.5,0.017,0.9,1,0.138888889,0.025,1,0.27,1,1,1
0.489,0.005,0.9,1,0.277777778,0.0,1,0.32,1,1,1
0.436,0.002,0.9,1,0.333333333,0.0,1,0.34,1,1,1
0.335,0.002,0.9,1,0.277777778,0.0,1,0.29,1,1,1
0.216,0.004,0.9,1,0.138888889,0.025,1,0.35,1,1,1
0.092,0.014,0.9,1,0.111111111,0.025,1,0.35,1,1,1
0.011,0.037,0.9,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.071,0.9,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.078,0.9,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.06,0.9,1,0.777777778,0.45,1,0.175,1,1,1
